"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"BOS",2015-03-29,1,64.38,47,73,-26,39.17,43.8,68.03,2,1,1,66.67,1.86,0.93,1.67,2.95,-1.28,36.16,1.56,2.75,3,3,0,6.67,96.77,103.44
"BOS",2015-03-31,1,60,54,42,12,56.25,54,42,3,2,1,60,3,2,2.39,1.9,0.49,55.71,2.39,1.9,3,4,1,10.34,91.67,102.01
"BOS",2015-04-02,1,60,38,62,-24,38,38,62,3,2,1,60,3,2,2.16,3.63,-1.48,37.22,2.16,3.63,5,4,-1,12,94.59,106.59
"BOS",2015-04-04,1,65,79,43,36,64.75,72.92,39.69,1,1,0,50,0.92,0.92,3.44,1.36,2.08,71.68,3.18,1.26,2,3,1,2,96.43,98.43
"BOS",2015-04-08,1,60,64,56,8,53.33,64,56,0,3,-3,0,0,3,1.9,1.64,0.26,53.69,1.9,1.64,3,0,-3,0,90.91,90.91
"BOS",2015-04-09,1,60,62,58,4,51.67,62,58,2,4,-2,33.33,2,4,2.49,2.1,0.38,54.17,2.49,2.1,7,7,0,5.56,86.67,92.22
"BOS",2015-04-11,1,65,75,47,28,61.48,69.23,43.38,2,2,0,50,1.85,1.85,2.13,1.38,0.75,60.66,1.97,1.27,2,4,2,5.26,92,97.26
"BOS",2015-10-08,1,60,63,50,13,55.75,63,50,2,6,-4,25,2,6,2.74,2.72,0.02,50.22,2.74,2.72,1,3,2,6.45,81.25,87.7
"BOS",2015-10-10,1,60,43,62,-19,40.95,43,62,2,4,-2,33.33,2,4,1.41,4.53,-3.12,23.74,1.41,4.53,9,3,-6,9.52,89.47,99
"BOS",2015-10-12,1,60,49,48,1,50.52,49,48,3,6,-3,33.33,3,6,1.76,2.26,-0.51,43.71,1.76,2.26,4,4,0,10,73.91,83.91
"BOS",2015-10-14,1,60,45,47,-2,48.91,45,47,6,2,4,75,6,2,3.43,1.84,1.59,65.05,3.43,1.84,4,2,-2,24,91.3,115.3
"BOS",2015-10-17,1,60,73,57,16,56.15,73,57,5,3,2,62.5,5,3,2.71,2.08,0.63,56.54,2.71,2.08,5,7,2,11.63,87.5,99.13
"BOS",2015-10-21,1,62.15,54,53,1,50.47,52.13,51.17,4,5,-1,44.44,3.86,4.83,1.98,2.38,-0.4,45.4,1.91,2.3,4,4,0,13.33,86.49,99.82
"BOS",2015-10-23,1,60,62,49,13,55.86,62,49,5,3,2,62.5,5,3,3.48,2.57,0.92,57.58,3.48,2.57,3,4,1,19.23,88.46,107.69
"BOS",2015-10-27,1,60,48,53,-5,47.52,48,53,6,0,6,100,6,0,2.65,1.3,1.36,67.16,2.65,1.3,3,6,3,22.22,100,122.22
"BOS",2015-10-30,1,60,45,60,-15,42.86,45,60,3,1,2,75,3,1,3.5,3.52,-0.01,49.91,3.5,3.52,7,3,-4,10.34,96.88,107.22
"BOS",2015-10-31,1,60,53,51,2,50.96,53,51,3,1,2,75,3,1,2.56,1.49,1.07,63.19,2.56,1.49,5,3,-2,8.82,95.45,104.28
"BOS",2015-11-03,1,60,77,44,33,63.64,77,44,3,5,-2,37.5,3,5,2.79,1.62,1.17,63.3,2.79,1.62,4,4,0,7.69,73.68,81.38
"BOS",2015-11-05,1,60,63,53,10,54.31,63,53,1,4,-3,20,1,4,2.35,3.3,-0.95,41.64,2.35,3.3,5,3,-2,3.45,87.1,90.55
"BOS",2015-11-07,1,60,50,64,-14,43.86,50,64,2,4,-2,33.33,2,4,2,3.17,-1.17,38.7,2,3.17,3,4,1,6.45,87.88,94.33
"BOS",2015-11-08,1,60,45,61,-16,42.45,45,61,2,1,1,66.67,2,1,2.37,2.57,-0.2,47.98,2.37,2.57,8,4,-4,7.41,97.3,104.7
"BOS",2015-11-12,1,60,55,63,-8,46.61,55,63,2,3,-1,40,2,3,2.01,2.52,-0.51,44.39,2.01,2.52,5,2,-3,7.41,90,97.41
"BOS",2015-11-14,1,60,49,57,-8,46.23,49,57,3,1,2,75,3,1,2.15,1.63,0.52,56.92,2.15,1.63,3,1,-2,9.68,95.65,105.33
"BOS",2015-11-17,1,60,51,47,4,52.04,51,47,4,5,-1,44.44,4,5,1.9,2.5,-0.6,43.15,1.9,2.5,5,3,-2,13.79,82.14,95.94
"BOS",2015-11-19,1,60,61,52,9,53.98,61,52,4,2,2,66.67,4,2,2.72,1.69,1.03,61.65,2.72,1.69,9,8,-1,10.53,92.31,102.83
"BOS",2015-11-21,1,60,67,60,7,52.76,67,60,2,0,2,100,2,0,2.79,1.64,1.15,62.96,2.79,1.64,1,1,0,5.41,100,105.41
"BOS",2015-11-23,1,65,54,79,-25,40.6,49.85,72.92,3,3,0,50,2.77,2.77,2.8,5.35,-2.56,34.31,2.58,4.94,8,5,-3,10.34,92.86,103.2
"BOS",2015-11-25,1,63.53,33,53,-20,38.37,31.16,50.05,3,2,1,60,2.83,1.89,1.6,3.22,-1.62,33.15,1.51,3.04,3,3,0,13.64,94.12,107.75
"BOS",2015-11-27,1,60,64,55,9,53.78,64,55,4,3,1,57.14,4,3,2.96,2.15,0.82,57.98,2.96,2.15,4,5,1,11.76,88.89,100.65
"BOS",2015-12-02,1,65,65,57,8,53.28,60,52.62,2,2,0,50,1.85,1.85,3.64,3.86,-0.22,48.55,3.36,3.57,5,2,-3,5,94.44,99.44
"BOS",2015-12-04,1,63.33,65,72,-7,47.45,61.58,68.21,4,5,-1,44.44,3.79,4.74,2.78,4.53,-1.76,37.97,2.63,4.29,5,3,-2,10.53,86.49,97.01
"BOS",2015-12-05,1,60,44,43,1,50.57,44,43,4,0,4,100,4,0,2.01,1.21,0.8,62.41,2.01,1.21,7,6,-1,18.18,100,118.18
"BOS",2015-12-07,1,60,42,68,-26,38.18,42,68,2,3,-1,40,2,3,1.37,2.88,-1.51,32.2,1.37,2.88,10,6,-4,11.76,90.91,102.67
"BOS",2015-12-09,1,60,41,72,-31,36.28,41,72,3,1,2,75,3,1,1.9,2.24,-0.33,45.96,1.9,2.24,4,3,-1,13.04,96.97,110.01
"BOS",2015-12-12,1,60,51,47,4,52.04,51,47,3,1,2,75,3,1,2.1,1.33,0.78,61.31,2.1,1.33,4,3,-1,12,96.3,108.3
"BOS",2015-12-14,1,60.68,79,41,38,65.83,78.11,40.54,2,3,-1,40,1.98,2.97,3.03,1.86,1.18,62.03,3,1.83,4,4,0,4.08,87.5,91.58
"BOS",2015-12-16,1,60,52,69,-17,42.98,52,69,3,0,3,100,3,0,2.73,2.06,0.66,56.92,2.73,2.06,3,4,1,10.34,100,110.34
"BOS",2015-12-18,1,60,60,62,-2,49.18,60,62,6,2,4,75,6,2,3.67,2.31,1.37,61.42,3.67,2.31,6,5,-1,17.65,93.75,111.4
"BOS",2015-12-20,1,65,66,58,8,53.23,60.92,53.54,1,1,0,50,0.92,0.92,3.55,1.88,1.67,65.43,3.28,1.73,4,2,-2,2.56,96.67,99.23
"BOS",2015-12-22,1,60,54,56,-2,49.09,54,56,0,2,-2,0,0,2,1.36,2.24,-0.88,37.79,1.36,2.24,2,1,-1,0,93.1,93.1
"BOS",2015-12-26,1,60,53,55,-2,49.07,53,55,3,6,-3,33.33,3,6,3.47,3.53,-0.07,49.53,3.47,3.53,3,3,0,9.09,79.31,88.4
"BOS",2015-12-27,1,60,65,43,22,60.19,65,43,1,3,-2,25,1,3,2.39,1.95,0.44,55.05,2.39,1.95,4,3,-1,2.56,86.36,88.93
"BOS",2015-12-29,1,60,63,66,-3,48.84,63,66,7,3,4,70,7,3,2.92,3.05,-0.12,48.96,2.92,3.05,11,14,3,18.92,90.62,109.54
"BOS",2016-01-01,1,60,43,59,-16,42.16,43,59,1,5,-4,16.67,1,5,1.43,2.7,-1.27,34.62,1.43,2.7,6,5,-1,3.57,83.33,86.9
"BOS",2016-01-05,1,60,52,55,-3,48.6,52,55,2,3,-1,40,2,3,1.44,2.14,-0.7,40.29,1.44,2.14,3,4,1,7.41,89.66,97.06
"BOS",2016-01-08,1,60,48,39,9,55.17,48,39,4,1,3,80,4,1,2.66,1.6,1.06,62.46,2.66,1.6,4,5,1,12.9,95,107.9
"BOS",2016-01-09,1,64.37,64,74,-10,46.38,59.66,68.98,1,2,-1,33.33,0.93,1.86,2.1,3.4,-1.3,38.22,1.96,3.17,3,2,-1,2.94,95,97.94
"BOS",2016-01-11,1,60,71,47,24,60.17,71,47,1,2,-1,33.33,1,2,2.36,1.52,0.84,60.81,2.36,1.52,0,1,1,3.03,93.33,96.36
"BOS",2016-01-13,1,60,55,58,-3,48.67,55,58,2,3,-1,40,2,3,3.6,3.36,0.25,51.76,3.6,3.36,4,3,-1,6.25,85.71,91.96
"BOS",2016-01-15,1,60,47,55,-8,46.08,47,55,4,1,3,80,4,1,1.99,1.92,0.07,50.95,1.99,1.92,5,3,-2,12.9,97.06,109.96
"BOS",2016-01-16,1,60,73,56,17,56.59,73,56,3,2,1,60,3,2,2.93,3.18,-0.24,48.02,2.93,3.18,7,4,-3,6.67,93.1,99.77
"BOS",2016-01-19,1,60,50,71,-21,41.32,50,71,4,1,3,80,4,1,2.41,2.65,-0.25,47.56,2.41,2.65,5,3,-2,16.67,97.44,114.1
"BOS",2016-01-21,1,60,58,46,12,55.77,58,46,2,4,-2,33.33,2,4,1.89,2.63,-0.75,41.75,1.89,2.63,0,0,0,6.67,85.19,91.85
"BOS",2016-01-23,1,65,57,59,-2,49.14,52.62,54.46,2,2,0,50,1.85,1.85,3.15,2.76,0.39,53.26,2.91,2.55,4,5,1,5.88,93.94,99.82
"BOS",2016-01-25,1,60,63,74,-11,45.99,63,74,3,2,1,60,3,2,2.15,3.32,-1.17,39.33,2.15,3.32,5,4,-1,9.68,94.44,104.12
"BOS",2016-01-26,1,60,66,62,4,51.56,66,62,2,6,-4,25,2,6,2.84,4.59,-1.75,38.21,2.84,4.59,6,6,0,5.88,84.62,90.5
"BOS",2016-02-02,1,63.1,65,73,-8,47.1,61.81,69.41,3,4,-1,42.86,2.85,3.8,2.86,3.08,-0.22,48.15,2.72,2.93,4,5,1,7.14,88.57,95.71
"BOS",2016-02-04,1,65,60,55,5,52.17,55.38,50.77,2,2,0,50,1.85,1.85,2.34,2.05,0.3,53.38,2.16,1.89,3,4,1,6.06,92.86,98.92
"BOS",2016-02-06,1,62.53,67,64,3,51.15,64.29,61.41,2,1,1,66.67,1.92,0.96,3.01,2.96,0.05,50.44,2.89,2.84,4,4,0,5.26,97.37,102.63
"BOS",2016-02-09,1,60,66,80,-14,45.21,66,80,2,9,-7,18.18,2,9,2.85,4.95,-2.1,36.56,2.85,4.95,5,5,0,5.41,84.21,89.62
"BOS",2016-02-11,1,60,66,66,0,50,66,66,6,2,4,75,6,2,4.76,2.88,1.88,62.31,4.76,2.88,9,7,-2,15.38,94.44,109.83
"BOS",2016-02-13,1,60,42,60,-18,41.18,42,60,4,2,2,66.67,4,2,2.38,2.15,0.23,52.57,2.38,2.15,5,6,1,21.05,93.94,114.99
"BOS",2016-02-14,1,60,34,64,-30,34.69,34,64,5,6,-1,45.45,5,6,1.48,3.42,-1.93,30.28,1.48,3.42,6,3,-3,22.73,82.86,105.58
"BOS",2016-02-16,1,60.55,60,55,5,52.17,59.45,54.5,2,1,1,66.67,1.98,0.99,2.32,2.21,0.11,51.22,2.3,2.19,4,4,0,6.67,96.55,103.22
"BOS",2016-02-18,1,60,57,48,9,54.29,57,48,0,2,-2,0,0,2,1.45,2.1,-0.66,40.77,1.45,2.1,2,4,2,0,91.67,91.67
"BOS",2016-02-20,1,60,75,57,18,56.82,75,57,7,3,4,70,7,3,4.34,2.78,1.56,60.93,4.34,2.78,2,7,5,16.67,89.66,106.32
"BOS",2016-02-22,1,60,56,64,-8,46.67,56,64,4,6,-2,40,4,6,2.22,3.34,-1.12,39.89,2.22,3.34,5,3,-2,13.33,82.86,96.19
"BOS",2016-02-24,1,60,44,77,-33,36.36,44,77,5,1,4,83.33,5,1,2.93,3.68,-0.76,44.28,2.93,3.68,2,2,0,17.24,97.62,114.86
"BOS",2016-02-26,1,60,42,80,-38,34.43,42,80,4,1,3,80,4,1,1.62,3.08,-1.46,34.47,1.62,3.08,4,2,-2,18.18,97.5,115.68
"BOS",2016-02-28,1,60,62,47,15,56.88,62,47,1,4,-3,20,1,4,1.79,2.36,-0.57,43.09,1.79,2.36,5,7,2,3.03,86.67,89.7
"BOS",2016-03-01,1,60,61,46,15,57.01,61,46,2,1,1,66.67,2,1,2.31,1.56,0.75,59.76,2.31,1.56,4,5,1,8,96,104
"BOS",2016-03-03,1,60,47,59,-12,44.34,47,59,4,2,2,66.67,4,2,1.77,2,-0.23,46.94,1.77,2,2,2,0,16,92.59,108.59
"BOS",2016-03-05,1,62.6,60,53,7,53.1,57.51,50.8,1,2,-1,33.33,0.96,1.92,2.66,2.44,0.22,52.12,2.55,2.34,5,6,1,2.94,93.33,96.27
"BOS",2016-03-07,1,64,50,78,-28,39.06,46.88,73.12,5,4,1,55.56,4.69,3.75,1.95,4.32,-2.37,31.13,1.83,4.05,7,6,-1,15.62,92.16,107.78
"BOS",2016-03-08,1,60.17,42,74,-32,36.21,41.88,73.8,1,0,1,100,1,0,2.15,2.15,0.01,50.06,2.15,2.14,5,1,-4,3.03,100,103.03
"BOS",2016-03-10,1,61.5,53,58,-5,47.75,51.71,56.59,2,3,-1,40,1.95,2.93,1.43,3.74,-2.31,27.68,1.4,3.65,3,2,-1,6.25,89.29,95.54
"BOS",2016-03-12,1,60,62,57,5,52.1,62,57,3,1,2,75,3,1,2.36,1.86,0.49,55.86,2.36,1.86,1,2,1,9.68,96.15,105.83
"BOS",2016-03-15,1,60,54,69,-15,43.9,54,69,2,3,-1,40,2,3,1.94,3.36,-1.43,36.52,1.94,3.36,4,1,-3,8.7,88.89,97.58
"BOS",2016-03-18,1,60,70,57,13,55.12,70,57,0,4,-4,0,0,4,3.38,3.48,-0.11,49.22,3.38,3.48,4,4,0,0,84.62,84.62
"BOS",2016-03-19,1,60,60,47,13,56.07,60,47,1,2,-1,33.33,1,2,2.97,1.85,1.12,61.63,2.97,1.85,3,5,2,3.57,90,93.57
"BOS",2016-03-23,1,60,75,46,29,61.98,75,46,2,5,-3,28.57,2,5,2.68,2.74,-0.06,49.43,2.68,2.74,7,3,-4,4.88,79.17,84.04
"BOS",2016-03-24,1,60,57,55,2,50.89,57,55,1,4,-3,20,1,4,1.72,2.66,-0.94,39.31,1.72,2.66,4,4,0,2.86,88.89,91.75
"BOS",2016-03-26,1,60,56,64,-8,46.67,56,64,3,1,2,75,3,1,2.83,2.47,0.37,53.47,2.83,2.47,4,6,2,9.09,96.15,105.24
"BOS",2016-03-29,1,60,64,29,35,68.82,64,29,1,2,-1,33.33,1,2,2.89,1.03,1.86,73.71,2.89,1.03,6,3,-3,2.5,86.67,89.17
"BOS",2016-04-01,1,60,56,59,-3,48.7,56,59,6,5,1,54.55,6,5,3.13,2.37,0.76,56.94,3.13,2.37,5,4,-1,21.43,83.33,104.76
"BOS",2016-04-03,1,60,76,60,16,55.88,76,60,4,6,-2,40,4,6,2.81,3,-0.19,48.35,2.81,3,5,3,-2,8.7,82.35,91.05
"BOS",2016-04-05,1,65,69,49,20,58.47,63.69,45.23,1,1,0,50,0.92,0.92,2.71,1.91,0.8,58.69,2.5,1.76,5,5,0,2.78,96.43,99.21
"BOS",2016-04-07,1,60,56,37,19,60.22,56,37,5,2,3,71.43,5,2,3.82,0.95,2.87,80.09,3.82,0.95,4,4,0,14.71,86.67,101.37
"BOS",2016-04-09,1,60,76,42,34,64.41,76,42,1,6,-5,14.29,1,6,3.96,3.3,0.66,54.54,3.96,3.3,2,6,4,2.5,83.33,85.83
"BOS",2016-10-13,1,60,60,63,-3,48.78,60,63,6,3,3,66.67,6,3,6.65,3.56,3.09,65.11,6.65,3.56,4,3,-1,16.22,90.32,106.54
"BOS",2016-10-15,1,60,58,50,8,53.7,58,50,1,4,-3,20,1,4,1.84,3.62,-1.78,33.74,1.84,3.62,6,6,0,4,83.33,87.33
"BOS",2016-10-17,1,60,46,58,-12,44.23,46,58,4,1,3,80,4,1,3.15,3.05,0.11,50.86,3.15,3.05,5,4,-1,16,97.14,113.14
"BOS",2016-10-20,1,60,71,58,13,55.04,71,58,2,1,1,66.67,2,1,2.27,1.82,0.45,55.49,2.27,1.82,3,4,1,5.56,96.55,102.11
"BOS",2016-10-22,1,60,55,50,5,52.38,55,50,2,4,-2,33.33,2,4,2.12,2.61,-0.48,44.89,2.12,2.61,7,8,1,9.52,86.21,95.73
"BOS",2016-10-25,1,60,61,53,8,53.51,61,53,0,5,-5,0,0,5,1.91,3.05,-1.14,38.47,1.91,3.05,6,5,-1,0,84.85,84.85
"BOS",2016-10-26,1,60,44,61,-17,41.9,44,61,2,5,-3,28.57,2,5,2.35,3.88,-1.53,37.76,2.35,3.88,7,2,-5,6.9,83.87,90.77
"BOS",2016-10-29,1,60,60,43,17,58.25,60,43,1,0,1,100,1,0,2.37,1.71,0.66,58.07,2.37,1.71,6,6,0,2.78,100,102.78
"BOS",2016-11-01,1,60,38,72,-34,34.55,38,72,2,1,1,66.67,2,1,1.73,2.75,-1.02,38.56,1.73,2.75,10,8,-2,7.69,97.06,104.75
"BOS",2016-11-03,1,65,55,52,3,51.4,50.77,48,3,3,0,50,2.77,2.77,1.93,1.97,-0.04,49.43,1.78,1.82,4,3,-1,9.68,90,99.68
"BOS",2016-11-05,1,60,71,44,27,61.74,71,44,2,5,-3,28.57,2,5,3.39,2.29,1.1,59.65,3.39,2.29,3,3,0,5.41,79.17,84.57
"BOS",2016-11-07,1,60,73,63,10,53.68,73,63,4,0,4,100,4,0,3.46,2.19,1.27,61.24,3.46,2.19,4,9,5,9.52,100,109.52
"BOS",2016-11-08,1,60,83,56,27,59.71,83,56,2,3,-1,40,2,3,2.82,1.53,1.29,64.83,2.82,1.53,2,2,0,4.65,86.96,91.61
"BOS",2016-11-10,1,60,54,44,10,55.1,54,44,5,2,3,71.43,5,2,2.5,1.89,0.61,56.95,2.5,1.89,3,2,-1,15.62,88.89,104.51
"BOS",2016-11-12,1,60,61,59,2,50.83,61,59,2,1,1,66.67,2,1,1.85,2.04,-0.2,47.45,1.85,2.04,4,1,-3,6.9,96.88,103.77
"BOS",2016-11-13,1,60,65,46,19,58.56,65,46,2,0,2,100,2,0,2.77,0.93,1.84,74.91,2.77,0.93,2,2,0,4.35,100,104.35
"BOS",2016-11-17,1,60,47,62,-15,43.12,47,62,0,1,-1,0,0,1,1.23,1.72,-0.49,41.64,1.23,1.72,4,3,-1,0,96.55,96.55
"BOS",2016-11-19,1,60,67,33,34,67,67,33,4,1,3,80,4,1,2.61,1.2,1.41,68.51,2.61,1.2,5,5,0,10.53,91.67,102.19
"BOS",2016-11-22,1,60,65,44,21,59.63,65,44,2,4,-2,33.33,2,4,3.02,3.03,0,49.97,3.02,3.03,2,3,1,4.88,85.71,90.59
"BOS",2016-11-24,1,60,46,45,1,50.55,46,45,1,3,-2,25,1,3,0.92,1.8,-0.88,33.76,0.92,1.8,3,2,-1,5,88.46,93.46
"BOS",2016-11-25,1,60,75,41,34,64.66,75,41,1,2,-1,33.33,1,2,2.71,1.64,1.06,62.24,2.71,1.64,5,8,3,2.78,93.1,95.88
"BOS",2016-11-27,1,60,50,63,-13,44.25,50,63,4,1,3,80,4,1,1.99,2.3,-0.31,46.38,1.99,2.3,4,3,-1,13.33,96.77,110.11
"BOS",2016-11-29,1,65,80,44,36,64.52,73.85,40.62,2,2,0,50,1.85,1.85,4.4,1.8,2.6,70.95,4.07,1.66,8,6,-2,4.26,90.48,94.73
"BOS",2016-12-01,1,65,80,50,30,61.54,73.85,46.15,1,1,0,50,0.92,0.92,3.07,2.55,0.52,54.62,2.83,2.35,2,4,2,2.86,96.67,99.52
"BOS",2016-12-03,1,60,58,62,-4,48.33,58,62,2,1,1,66.67,2,1,1.72,2.31,-0.59,42.72,1.72,2.31,3,2,-1,6.06,97.22,103.28
"BOS",2016-12-05,1,61.38,65,54,11,54.62,63.54,52.78,4,3,1,57.14,3.91,2.93,3.46,2.39,1.07,59.18,3.38,2.33,3,3,0,11.11,90,101.11
"BOS",2016-12-07,1,61.6,72,44,28,62.07,70.13,42.86,3,4,-1,42.86,2.92,3.9,2.8,2.12,0.68,56.92,2.73,2.07,3,4,1,8.82,80,88.82
"BOS",2016-12-08,1,60,62,39,23,61.39,62,39,2,4,-2,33.33,2,4,2.44,1.86,0.59,56.81,2.44,1.86,3,3,0,6.45,81.82,88.27
"BOS",2016-12-10,1,60,70,39,31,64.22,70,39,1,4,-3,20,1,4,2.05,2.27,-0.22,47.43,2.05,2.27,2,1,-1,3.03,80,83.03
"BOS",2016-12-12,1,63.33,47,74,-27,38.84,44.53,70.11,2,1,1,66.67,1.89,0.95,2.78,3.33,-0.55,45.49,2.63,3.16,7,3,-4,6.9,96.77,103.67
"BOS",2016-12-14,1,61.4,69,62,7,52.67,67.43,60.59,3,4,-1,42.86,2.93,3.91,4.08,3.4,0.68,54.56,3.99,3.32,4,4,0,6.82,89.19,96.01
"BOS",2016-12-15,1,60,82,53,29,60.74,82,53,3,4,-1,42.86,3,4,2.84,2.82,0.01,50.11,2.84,2.82,3,4,1,8.82,85.71,94.54
"BOS",2016-12-18,1,60,53,48,5,52.48,53,48,1,0,1,100,1,0,2.08,1.6,0.48,56.59,2.08,1.6,5,5,0,3.33,100,103.33
"BOS",2016-12-20,1,60,95,44,51,68.35,95,44,2,4,-2,33.33,2,4,3.76,2.79,0.97,57.38,3.76,2.79,5,5,0,4,86.21,90.21
"BOS",2016-12-22,1,60,58,56,2,50.88,58,56,3,1,2,75,3,1,2.83,3.05,-0.22,48.13,2.83,3.05,3,3,0,9.09,96.67,105.76
"BOS",2016-12-23,1,62.55,63,49,14,56.25,60.43,47,2,3,-1,40,1.92,2.88,3.35,1.77,1.58,65.47,3.21,1.69,2,3,1,6.06,86.96,93.02
"BOS",2016-12-27,1,60,74,51,23,59.2,74,51,3,4,-1,42.86,3,4,5.97,4.52,1.45,56.92,5.97,4.52,4,4,0,7.5,81.82,89.32
"BOS",2016-12-29,1,60,74,56,18,56.92,74,56,4,2,2,66.67,4,2,3.19,3.75,-0.57,45.92,3.19,3.75,9,7,-2,10.53,93.94,104.47
"BOS",2016-12-31,1,60,52,59,-7,46.85,52,59,3,1,2,75,3,1,1.88,2.78,-0.9,40.34,1.88,2.78,5,5,0,10.71,96.3,107.01
"BOS",2017-01-02,1,60,41,44,-3,48.24,41,44,0,3,-3,0,0,3,2.55,3.49,-0.94,42.21,2.55,3.49,8,4,-4,0,88.46,88.46
"BOS",2017-01-05,1,60,75,32,43,70.09,75,32,3,4,-1,42.86,3,4,3.84,1.72,2.12,69.06,3.84,1.72,2,4,2,8.33,84,92.33
"BOS",2017-01-07,1,60,69,51,18,57.5,69,51,4,0,4,100,4,0,3.29,1.3,1.98,71.59,3.29,1.3,4,7,3,10.81,100,110.81
"BOS",2017-01-08,1,61.57,62,60,2,50.82,60.42,58.47,3,4,-1,42.86,2.92,3.9,3.75,3.36,0.38,52.69,3.65,3.28,1,1,0,8.57,86.67,95.24
"BOS",2017-01-10,1,60,56,51,5,52.34,56,51,5,3,2,62.5,5,3,2.46,1.2,1.27,67.33,2.46,1.2,8,6,-2,12.82,82.35,95.17
"BOS",2017-01-12,1,60,74,35,39,67.89,74,35,1,2,-1,33.33,1,2,2.83,1.32,1.51,68.21,2.83,1.32,2,4,2,2.78,89.47,92.25
"BOS",2017-01-14,1,60,67,51,16,56.78,67,51,6,3,3,66.67,6,3,3.91,2.06,1.85,65.48,3.91,2.06,5,6,1,15.38,87.5,102.88
"BOS",2017-01-16,1,60,55,50,5,52.38,55,50,0,4,-4,0,0,4,1.38,2.02,-0.64,40.58,1.38,2.02,4,2,-2,0,85.19,85.19
"BOS",2017-01-18,1,65,61,44,17,58.1,56.31,40.62,5,5,0,50,4.62,4.62,4,2.3,1.71,63.56,3.7,2.12,4,2,-2,15.15,80,95.15
"BOS",2017-01-20,1,60,61,42,19,59.22,61,42,0,1,-1,0,0,1,2.12,0.89,1.22,70.29,2.12,0.89,3,2,-1,0,95.45,95.45
"BOS",2017-01-22,1,60,87,48,39,64.44,87,48,1,5,-4,16.67,1,5,4.82,2.53,2.3,65.62,4.82,2.53,3,6,3,2.22,86.11,88.33
"BOS",2017-01-24,1,64.22,78,45,33,63.41,72.88,42.05,4,3,1,57.14,3.74,2.8,4.53,2.11,2.42,68.24,4.24,1.97,2,3,1,8.16,88.46,96.62
"BOS",2017-01-26,1,60,65,40,25,61.9,65,40,4,3,1,57.14,4,3,2.92,1.47,1.45,66.58,2.92,1.47,9,10,1,10.81,86.96,97.77
"BOS",2017-01-31,1,60,57,45,12,55.88,57,45,4,3,1,57.14,4,3,2.59,1.71,0.88,60.26,2.59,1.71,5,5,0,11.43,85.71,97.14
"BOS",2017-02-01,1,60,63,47,16,57.27,63,47,3,5,-2,37.5,3,5,2.82,2.21,0.61,56.08,2.82,2.21,3,3,0,9.09,77.27,86.36
"BOS",2017-02-04,1,60,79,50,29,61.24,79,50,5,6,-1,45.45,5,6,3.7,1.93,1.77,65.69,3.7,1.93,4,7,3,12.2,76.92,89.12
"BOS",2017-02-09,1,60,50,49,1,50.51,50,49,6,3,3,66.67,6,3,3.74,1.79,1.96,67.72,3.74,1.79,2,3,1,18.18,88.46,106.64
"BOS",2017-02-11,1,60,55,55,0,50,55,55,4,3,1,57.14,4,3,2.58,2.82,-0.24,47.77,2.58,2.82,3,2,-1,13.33,90.62,103.96
"BOS",2017-02-12,1,60,51,47,4,52.04,51,47,4,0,4,100,4,0,2.98,2.28,0.7,56.68,2.98,2.28,8,9,1,11.11,100,111.11
"BOS",2017-02-19,1,62.6,57,65,-8,46.72,54.63,62.3,2,1,1,66.67,1.92,0.96,4.27,1.97,2.3,68.45,4.09,1.89,2,2,0,7.14,96.67,103.81
"BOS",2017-02-22,1,60,66,47,19,58.41,66,47,3,5,-2,37.5,3,5,3.04,3.06,-0.03,49.79,3.04,3.06,3,5,2,10.34,80,90.34
"BOS",2017-02-23,1,60,48,68,-20,41.38,48,68,4,1,3,80,4,1,2.96,2.96,0,50.01,2.96,2.96,4,2,-2,16,96.43,112.43
"BOS",2017-02-26,1,60,51,62,-11,45.13,51,62,6,3,3,66.67,6,3,2.87,2.32,0.56,55.37,2.87,2.32,4,4,0,21.43,91.67,113.1
"BOS",2017-02-28,1,60,40,46,-6,46.51,40,46,4,1,3,80,4,1,1.97,1.69,0.28,53.77,1.97,1.69,6,4,-2,16,95.65,111.65
"BOS",2017-03-02,1,59.8,63,44,19,58.88,63.21,44.15,1,2,-1,33.33,1,2.01,3.13,1.72,1.41,64.55,3.14,1.73,4,2,-2,3.03,90.48,93.51
"BOS",2017-03-04,1,60,68,31,37,68.69,68,31,3,2,1,60,3,2,4.25,1.4,2.84,75.17,4.25,1.4,1,5,4,7.5,88.24,95.74
"BOS",2017-03-06,1,60,53,56,-3,48.62,53,56,2,4,-2,33.33,2,4,2.32,3.19,-0.87,42.11,2.32,3.19,3,2,-1,7.41,86.21,93.61
"BOS",2017-03-08,1,60,57,50,7,53.27,57,50,6,1,5,85.71,6,1,2.88,2.22,0.66,56.45,2.88,2.22,5,4,-1,20.69,96.3,116.99
"BOS",2017-03-11,1,60,56,54,2,50.91,56,54,2,1,1,66.67,2,1,2.24,3.61,-1.36,38.36,2.24,3.61,3,4,1,7.41,96.3,103.7
"BOS",2017-03-13,1,60,67,40,27,62.62,67,40,6,3,3,66.67,6,3,3.58,2.68,0.91,57.26,3.58,2.68,2,2,0,13.95,89.66,103.61
